ID_CONTRATO;DESCRICAO_UNIDADE;DESCRICAO_PERIODO;TOTAL_HORAS_APONTADAS;TOTAL_APONTADA_SEM_EXCEDENTE;TOTAL_CARGA_HORARIA_CONTRATADA;AVALIACAO;EXCEDENTE;PORCENTAGEM_INTEGRAL;PORCENTAGEM_SEM_EXCEDENTE
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;0.0;0.0;80.0;-80;0;0.0;0.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;180.0;180.0;180.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;24.0;24.0;24.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;156.0;156.0;156.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;6.0;6.0;6.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;132.0;132.0;132.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;480.0;480.0;1200.0;-720;0;0.4;0.4
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;120.0;120.0;200.0;-80;0;0.6;0.6
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;12.0;0.0;0.0;12;12;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;8.0;0.0;0.0;8;8;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;0.0;0.0;200.0;-200;0;0.0;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;10.0;0.0;0.0;10;10;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;0.0;0.0;10.0;-10;0;0.0;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;180.0;180.0;210.0;-30;0;0.8571428571428571;0.8571428571428571
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;40.0;40.0;80.0;-40;0;0.5;0.5
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;OUT 2020;60.0;60.0;90.0;-30;0;0.6666666666666666;0.6666666666666666
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;90.0;90.0;90.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;150.0;150.0;150.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;40.0;0.0;0.0;40;40;N/A;0.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;0.0;0.0;60.0;-60;0;0.0;0.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;40.0;0.0;0.0;40;40;N/A;0.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;OUT 2020;30.0;30.0;60.0;-30;0;0.5;0.5
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;150.0;150.0;150.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;0.0;0.0;10.0;-10;0;0.0;0.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;6.0;0.0;0.0;6;6;N/A;0.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;10.0;0.0;0.0;10;10;N/A;0.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;OUT 2020;90.0;90.0;90.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;10.0;0.0;0.0;10;10;N/A;0.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;6.0;0.0;0.0;6;6;N/A;0.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;0.0;0.0;20.0;-20;0;0.0;0.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;20.0;10.0;10.0;10;10;2.0;1.0
R019-2016;UBS BURGO PAULISTA;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;960.0;960.0;1000.0;-40;0;0.96;0.96
R019-2016;UBS COSTA MELO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;200.0;200.0;200.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;200.0;200.0;200.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;1200.0;1200.0;1200.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;240.0;240.0;240.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;200.0;200.0;240.0;-40;0;0.8333333333333334;0.8333333333333334
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;0.0;0.0;20.0;-20;0;0.0;0.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;0.0;0.0;40;40;N/A;0.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;1160.0;1160.0;1200.0;-40;0;0.9666666666666667;0.9666666666666667
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;240.0;240.0;240.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;200.0;200.0;240.0;-40;0;0.8333333333333334;0.8333333333333334
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;400.0;400.0;400.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;0.0;0.0;20.0;-20;0;0.0;0.0
R019-2016;UBS ERMELINO MATARAZZO;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;OUT 2020;600.0;600.0;600.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;OUT 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;OUT 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;UBS JARDIM PENHA;OUT 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R019-2016;UBS JARDIM PENHA;OUT 2020;0.0;0.0;20.0;-20;0;0.0;0.0
R019-2016;UBS JARDIM PENHA;OUT 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;UBS JARDIM PENHA;OUT 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;60.0;60.0;90.0;-30;0;0.6666666666666666;0.6666666666666666
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;40.0;0.0;0.0;40;40;N/A;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;60.0;60.0;100.0;-40;0;0.6;0.6
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;20.0;20.0;40.0;-20;0;0.5;0.5
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;6.0;0.0;0.0;6;6;N/A;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;10.0;0.0;0.0;10;10;N/A;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;24.0;0.0;0.0;24;24;N/A;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;1480.0;1480.0;1480.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;280.0;280.0;280.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;200.0;200.0;280.0;-80;0;0.7142857142857143;0.7142857142857143
R019-2016;UBS VILA CISPER;OUT 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;OUT 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UPA ERMELINO MATARAZZO;OUT 2020;1344.0;1344.0;1344.0;0;0;1.0;1.0
R019-2016;UPA ERMELINO MATARAZZO;OUT 2020;336.0;336.0;336.0;0;0;1.0;1.0
R019-2016;UPA ERMELINO MATARAZZO;OUT 2020;336.0;336.0;336.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;108.0;108.0;108.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;72.0;72.0;72.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;12.0;6.0;6.0;6;6;2.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;288.0;288.0;408.0;-120;0;0.7058823529411765;0.7058823529411765
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;SET 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;216.0;216.0;216.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;30.0;30.0;60.0;-30;0;0.5;0.5
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;24.0;24.0;24.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;20.0;20.0;40.0;-20;0;0.5;0.5
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;10.0;0.0;0.0;10;10;N/A;0.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;40.0;20.0;20.0;20;20;2.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;SET 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;6.0;6.0;6.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;6.0;6.0;6.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;132.0;132.0;132.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;480.0;480.0;480.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;SET 2020;40.0;40.0;40.0;0;0;1.0;1.0
